timestamp,cpu_by_svc__series_0 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.8oss0ybm44rk9qstbv2er3xu3.ud0dxowe8ax3wblxo8eed0gax'},cpu_by_svc__series_1 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.eaxfwhx09aj4komi6zsd3ewhj.mlzz4hqbxoar2vkloyxmrcrg9'},cpu_by_svc__series_2 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.r74oogu6jmq0vh03nkm5i6i26.skmdgmbk6nvdu19f2jqing4ms'},cpu_by_svc__series_3 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.x4tglh5k2fh3tulf079kq1ynf.nydklxmrppo2uu8kelb4iz434'},cpu_by_svc__series_4 {'container_label_com_docker_swarm_task_name': 'chat-eda_elasticsearch.1.pl5svnbb5pdlpb63a1npzlb41'},cpu_by_svc__series_5 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.1.n8yt24p1a0fnex97ugbmd4o4p'},cpu_by_svc__series_6 {'container_label_com_docker_swarm_task_name': 'chat-eda_kafka.1.j5k67p13gu7bp81yfugtj9fuy'},cpu_by_svc__series_7 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.8oss0ybm44rk9qstbv2er3xu3.ollen6emj3cwccgyk3t8c46wd'},cpu_by_svc__series_8 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.eaxfwhx09aj4komi6zsd3ewhj.whdc63cqjieiergzvkpybyy2f'},cpu_by_svc__series_9 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.r74oogu6jmq0vh03nkm5i6i26.sdmknedtuxv925tbhb86mwy1i'},cpu_by_svc__series_10 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.x4tglh5k2fh3tulf079kq1ynf.a7v4vy1kqq9r3qh722svcxyt4'},cpu_by_svc__series_11 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres-exporter.1.rnmd8yyry4xf08n73vrfw0b7n'},cpu_by_svc__series_12 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres.1.2dat75nneallz4vph05t10oyi'},cpu_by_svc__series_13 {'container_label_com_docker_swarm_task_name': 'chat-eda_prometheus.1.reiqu4bn8asshio75cbs5p9uo'},cpu_by_svc__series_14 {'container_label_com_docker_swarm_task_name': 'chat-eda_search-service.1.fu66021fy9q792a69zxixdnk5'},cpu_by_svc__series_15 {'container_label_com_docker_swarm_task_name': 'chat-eda_user-service.1.7rw42ddoxl8coes8gh2ewetk3'},cpu_by_svc__series_16 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.1.ow0zin72glkoqfgivtdz763et'},cpu_by_svc__series_17 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.2.hrdg6tov5vh3nvw7poohw4byb'},cpu_by_svc__series_18 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.3.ilt2v6rv7qf6kpiukgeqri9mo'},mem_by_svc__series_0 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.8oss0ybm44rk9qstbv2er3xu3.ud0dxowe8ax3wblxo8eed0gax'},mem_by_svc__series_1 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.eaxfwhx09aj4komi6zsd3ewhj.mlzz4hqbxoar2vkloyxmrcrg9'},mem_by_svc__series_2 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.r74oogu6jmq0vh03nkm5i6i26.skmdgmbk6nvdu19f2jqing4ms'},mem_by_svc__series_3 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.x4tglh5k2fh3tulf079kq1ynf.nydklxmrppo2uu8kelb4iz434'},mem_by_svc__series_4 {'container_label_com_docker_swarm_task_name': 'chat-eda_elasticsearch.1.pl5svnbb5pdlpb63a1npzlb41'},mem_by_svc__series_5 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.1.n8yt24p1a0fnex97ugbmd4o4p'},mem_by_svc__series_6 {'container_label_com_docker_swarm_task_name': 'chat-eda_kafka.1.j5k67p13gu7bp81yfugtj9fuy'},mem_by_svc__series_7 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.8oss0ybm44rk9qstbv2er3xu3.ollen6emj3cwccgyk3t8c46wd'},mem_by_svc__series_8 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.eaxfwhx09aj4komi6zsd3ewhj.whdc63cqjieiergzvkpybyy2f'},mem_by_svc__series_9 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.r74oogu6jmq0vh03nkm5i6i26.sdmknedtuxv925tbhb86mwy1i'},mem_by_svc__series_10 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.x4tglh5k2fh3tulf079kq1ynf.a7v4vy1kqq9r3qh722svcxyt4'},mem_by_svc__series_11 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres-exporter.1.rnmd8yyry4xf08n73vrfw0b7n'},mem_by_svc__series_12 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres.1.2dat75nneallz4vph05t10oyi'},mem_by_svc__series_13 {'container_label_com_docker_swarm_task_name': 'chat-eda_prometheus.1.reiqu4bn8asshio75cbs5p9uo'},mem_by_svc__series_14 {'container_label_com_docker_swarm_task_name': 'chat-eda_search-service.1.fu66021fy9q792a69zxixdnk5'},mem_by_svc__series_15 {'container_label_com_docker_swarm_task_name': 'chat-eda_user-service.1.7rw42ddoxl8coes8gh2ewetk3'},mem_by_svc__series_16 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.1.ow0zin72glkoqfgivtdz763et'},mem_by_svc__series_17 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.2.hrdg6tov5vh3nvw7poohw4byb'},mem_by_svc__series_18 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.3.ilt2v6rv7qf6kpiukgeqri9mo'},"ws_active_sessions__chat_ws_active_sessions {'instance': '10.0.1.33:8081', 'job': 'ws-service'}","ws_active_sessions__chat_ws_active_sessions {'instance': '10.0.1.34:8081', 'job': 'ws-service'}","ws_active_sessions__chat_ws_active_sessions {'instance': '10.0.1.35:8081', 'job': 'ws-service'}","ws_users__chat_ws_active_users {'instance': '10.0.1.33:8081', 'job': 'ws-service'}","ws_users__chat_ws_active_users {'instance': '10.0.1.34:8081', 'job': 'ws-service'}","ws_users__chat_ws_active_users {'instance': '10.0.1.35:8081', 'job': 'ws-service'}",vus_http_senders__series_0 {},vus_ws_receivers__series_0 {},ws_lat__k6_ws_delivery_latency_ms_p95 {'scenario': 'ws_receivers'}
2026-04-20 13:19:41.308000088+00:00,0.017883683619444896,0.031586108449129555,0.05765198525915361,0.05011061358850111,0.02146675087604924,0.0,0.06369940457921545,0.0014999426232643546,0.0034006575567656423,0.0038538521656863133,0.002331421431058851,0.0017615964186501994,0.020372899612236074,0.012241189276118385,0.02853218692196676,0.011200959155299074,0.008995978525723527,0.01848873116885322,0.017010772171558275,39272448.0,36900864.0,43618304.0,44371968.0,1034186752.0,3854336.0,400297984.0,7983104.0,8282112.0,7880704.0,7954432.0,9887744.0,87896064.0,129744896.0,336695296.0,994787328.0,261300224.0,273985536.0,269131776.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026-04-20 13:19:46.308000088+00:00,0.01792290218349164,0.032241706255738745,0.058200364732001277,0.05011061358850111,0.02146675087604924,0.0,0.06369940457921545,0.0014999426232643546,0.003337561074918567,0.0038538521656863133,0.002331421431058851,0.0017615964186501994,0.020744150106001488,0.012241189276118385,0.020973433717638365,0.011200959155299074,0.008995978525723527,0.020260154543247724,0.017493896155370597,38092800.0,35680256.0,47689728.0,44371968.0,1034186752.0,3854336.0,400297984.0,7983104.0,7909376.0,7880704.0,7954432.0,9887744.0,87900160.0,129744896.0,336871424.0,994787328.0,261300224.0,273985536.0,269193216.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026-04-20 13:19:51.308000088+00:00,0.01695718936183281,0.03224170625573875,0.057287840650563936,0.04911602937654668,0.021466750876049243,0.0,0.07030740748113784,0.001651708772549713,0.003337561074918567,0.00387521143016337,0.0038265539571134964,0.0019523771490185904,0.020744150106001488,0.01189911636239206,0.020973433717638365,0.011858174233916248,0.00860173436969249,0.019196306552184395,0.017493896155370597,38813696.0,35680256.0,47689728.0,48562176.0,1034186752.0,3854336.0,400302080.0,8040448.0,7909376.0,7798784.0,8011776.0,9158656.0,87900160.0,129785856.0,336871424.0,994852864.0,261341184.0,274034688.0,269193216.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026-04-20 13:19:56.308000088+00:00,0.01695718936183281,0.03326176375795664,0.05617570908524593,0.04911602937654668,0.02022252361058855,0.0,0.07030740748113784,0.001651708772549713,0.003342959407793055,0.00387521143016337,0.0038265539571134964,0.0019523771490185904,0.02118352245716293,0.01189911636239206,0.021499868758454874,0.011858174233916248,0.00860173436969249,0.019196306552184395,0.01658027675388239,38813696.0,36732928.0,51191808.0,48562176.0,1034313728.0,3854336.0,400302080.0,8040448.0,7749632.0,7798784.0,8011776.0,9158656.0,86872064.0,129785856.0,337002496.0,994852864.0,261341184.0,274034688.0,269312000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026-04-20 13:20:01.308000088+00:00,0.016892503072511264,0.03326176375795664,0.054744621602306566,0.05066329701372074,0.021525440362781083,0.0,0.08620272673384698,0.0017315886428256775,0.003342959407793055,0.003865239263499612,0.0038389122578351793,0.0019317540665452861,0.02118352245716293,0.010432729356438577,0.021499868758454874,0.015001024065540592,0.0076211044286495794,0.020092389672770827,0.01658027675388239,44089344.0,36732928.0,51191808.0,39464960.0,1034526720.0,3854336.0,407965696.0,8077312.0,7749632.0,7798784.0,8007680.0,9736192.0,86872064.0,129789952.0,337002496.0,995037184.0,261423104.0,274034688.0,269312000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026-04-20 13:20:06.308000088+00:00,0.016892503072511264,0.03373582009210713,0.05576166132914286,0.05066329701372074,0.02148993963782695,0.0,0.08620272673384698,0.0017315886428256775,0.003568339891101305,0.004526170312867559,0.0038389122578351793,0.0019317540665452861,0.02100441067889478,0.010432729356438577,0.020668716477730394,0.015001024065540592,0.0076211044286495794,0.022709145280769276,0.017749692643267877,44089344.0,36745216.0,52846592.0,39464960.0,1034526720.0,3854336.0,407965696.0,8077312.0,7753728.0,7819264.0,8007680.0,9736192.0,87900160.0,129789952.0,337313792.0,995037184.0,261423104.0,274587648.0,269357056.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026-04-20 13:20:11.308000088+00:00,0.017842867704357907,0.03373582009210713,0.059728782661535314,0.04889982506585163,0.021456012262514434,9.078583896825802e-05,0.10805474103585645,0.0017759717314487645,0.003568339891101305,0.004668245977692232,0.003343510230179029,0.0019359073202402204,0.02100441067889478,0.010448109041271879,0.020668716477730394,0.018692556891583077,0.00782767479546263,0.02402948536831481,0.017749692643267877,39256064.0,36745216.0,46469120.0,43765760.0,1034592256.0,3948544.0,405737472.0,7782400.0,7753728.0,7819264.0,8007680.0,9736192.0,87900160.0,129843200.0,337313792.0,995106816.0,261459968.0,274370560.0,269357056.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026-04-20 13:20:16.308000088+00:00,0.017842867704357907,0.035558945468250974,0.059728782661535314,0.04889982506585163,0.021456012262514434,0.00010887326233639542,0.10805474103585645,0.0017759717314487645,0.0036251049034887895,0.004812163477777118,0.003343510230179029,0.0019359073202402204,0.021390774273494027,0.010448109041271879,0.021422407946702825,0.018692556891583077,0.00782767479546263,0.02402948536831481,0.016018177558232666,39256064.0,38510592.0,46469120.0,43765760.0,1034592256.0,3948544.0,405737472.0,7782400.0,7995392.0,7823360.0,8007680.0,9736192.0,87982080.0,129843200.0,337170432.0,995106816.0,261459968.0,274370560.0,269385728.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026-04-20 13:20:21.308000088+00:00,0.017975749219351946,0.035558945468250974,0.06057643428478623,0.05015996376811593,0.021641831404281928,0.00010887326233639542,0.10289168520578425,0.0018600130676249584,0.0036251049034887895,0.004103641076904831,0.004448281308614188,0.0019901068958289676,0.021390774273494027,0.010337830464758701,0.021422407946702825,0.23323580604234323,0.008345477640227427,0.021022841393149676,0.016018177558232666,36478976.0,38510592.0,46665728.0,45268992.0,1034661888.0,3948544.0,406003712.0,7782400.0,7995392.0,7823360.0,8028160.0,9084928.0,87982080.0,129843200.0,337170432.0,789889024.0,261513216.0,274370560.0,269385728.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026-04-20 13:20:26.308000088+00:00,0.017975749219351946,0.03735267163079942,0.06057643428478623,0.050159963768115934,0.021641831404281928,0.0006922368579092762,0.10289168520578425,0.0018600130676249584,0.0038367647644458607,0.0038564898398186927,0.004448281308614188,0.0019901068958289676,0.02121378127522197,0.010096166354587566,0.0223457996655047,0.23323580604234323,0.008345477640227427,0.0228622326363856,0.018239607955008605,36478976.0,37904384.0,46665728.0,45268992.0,1034661888.0,3948544.0,406003712.0,7782400.0,8323072.0,7823360.0,8028160.0,9084928.0,88035328.0,130088960.0,337276928.0,789889024.0,261513216.0,274436096.0,269512704.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026-04-20 13:20:31.308000088+00:00,0.017245701788137138,0.03735267163079942,0.06084942019389118,0.05034062084083615,0.021641831404281928,0.0010314582550152076,0.09874761039113349,0.0017109401606667058,0.0038367647644458607,0.004140460760294002,0.004360710582435,0.00193035081818002,0.02121378127522197,0.010322112396495383,0.0223457996655047,0.4496308728869638,0.010006455816157318,0.0228622326363856,0.018239607955008605,37724160.0,37904384.0,48709632.0,39616512.0,1034661888.0,3952640.0,405753856.0,8036352.0,8323072.0,7856128.0,8683520.0,9830400.0,88035328.0,130105344.0,337276928.0,653242368.0,261574656.0,274436096.0,269512704.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026-04-20 13:20:36.308000088+00:00,0.017245701788137138,0.03735733199598794,0.06080826012689112,0.05034062084083615,0.022921441519545987,0.001147869245250727,0.09874761039113349,0.0017109401606667056,0.004004858153901515,0.004140460760294002,0.004360710582435,0.00193035081818002,0.021816617591090263,0.010322112396495383,0.02198022133270538,0.4496308728869638,0.010006455816157318,0.02197425734879847,0.01742433449365177,37724160.0,35287040.0,48709632.0,39616512.0,1034727424.0,3952640.0,405753856.0,8036352.0,8286208.0,7856128.0,8683520.0,9830400.0,87252992.0,130105344.0,337633280.0,653242368.0,261574656.0,274534400.0,269537280.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
