timestamp,cpu_by_svc__series_0 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.8oss0ybm44rk9qstbv2er3xu3.fp5afyx2euyn0bvpdlwu72ujt'},cpu_by_svc__series_1 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.eaxfwhx09aj4komi6zsd3ewhj.a3rcv78uhac2a0q953xjf2dhz'},cpu_by_svc__series_2 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.r74oogu6jmq0vh03nkm5i6i26.npja9wayckua1k62pd0dl6ykb'},cpu_by_svc__series_3 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.x4tglh5k2fh3tulf079kq1ynf.bogrfv2by8uf4d78x16fdh4r5'},cpu_by_svc__series_4 {'container_label_com_docker_swarm_task_name': 'chat-eda_elasticsearch.1.tdfgqdx1hv0cmdtcllg8augv6'},cpu_by_svc__series_5 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.1.5n71nnpv2rm6m0idd82nozx8h'},cpu_by_svc__series_6 {'container_label_com_docker_swarm_task_name': 'chat-eda_kafka.1.mwwlyw1o6g834e8d5jz5q6n3a'},cpu_by_svc__series_7 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.8oss0ybm44rk9qstbv2er3xu3.mkonoq8ggxtkj1e6li7j2h6oc'},cpu_by_svc__series_8 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.eaxfwhx09aj4komi6zsd3ewhj.cu5yoildjo6i64x4vrmx5ybul'},cpu_by_svc__series_9 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.r74oogu6jmq0vh03nkm5i6i26.8yzvirnkictgmcfoqii6zfpr0'},cpu_by_svc__series_10 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.x4tglh5k2fh3tulf079kq1ynf.ipbpe137lgpzru9y0hm4wht8e'},cpu_by_svc__series_11 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres-exporter.1.cpfheuq6uvv6qkncvyhlerevz'},cpu_by_svc__series_12 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres.1.l14bl4s1rr8bbu5d594c1133t'},cpu_by_svc__series_13 {'container_label_com_docker_swarm_task_name': 'chat-eda_prometheus.1.rwgb5wlqm14s508ctihttxu4n'},cpu_by_svc__series_14 {'container_label_com_docker_swarm_task_name': 'chat-eda_search-service.1.gf47lpml0f9z6sxgbcbfr5ywf'},cpu_by_svc__series_15 {'container_label_com_docker_swarm_task_name': 'chat-eda_user-service.1.glyp2eq8tyn4vzpzphg9l6r4v'},cpu_by_svc__series_16 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.1.tlm06e6egabxl3lzw4cxo37wo'},cpu_by_svc__series_17 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.2.6ykxemp8cx3tre5loyt66bm7g'},cpu_by_svc__series_18 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.3.y6wd00l3n4xtv9gtnlk3rczd0'},mem_by_svc__series_0 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.8oss0ybm44rk9qstbv2er3xu3.fp5afyx2euyn0bvpdlwu72ujt'},mem_by_svc__series_1 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.eaxfwhx09aj4komi6zsd3ewhj.a3rcv78uhac2a0q953xjf2dhz'},mem_by_svc__series_2 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.r74oogu6jmq0vh03nkm5i6i26.npja9wayckua1k62pd0dl6ykb'},mem_by_svc__series_3 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.x4tglh5k2fh3tulf079kq1ynf.bogrfv2by8uf4d78x16fdh4r5'},mem_by_svc__series_4 {'container_label_com_docker_swarm_task_name': 'chat-eda_elasticsearch.1.tdfgqdx1hv0cmdtcllg8augv6'},mem_by_svc__series_5 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.1.5n71nnpv2rm6m0idd82nozx8h'},mem_by_svc__series_6 {'container_label_com_docker_swarm_task_name': 'chat-eda_kafka.1.mwwlyw1o6g834e8d5jz5q6n3a'},mem_by_svc__series_7 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.8oss0ybm44rk9qstbv2er3xu3.mkonoq8ggxtkj1e6li7j2h6oc'},mem_by_svc__series_8 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.eaxfwhx09aj4komi6zsd3ewhj.cu5yoildjo6i64x4vrmx5ybul'},mem_by_svc__series_9 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.r74oogu6jmq0vh03nkm5i6i26.8yzvirnkictgmcfoqii6zfpr0'},mem_by_svc__series_10 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.x4tglh5k2fh3tulf079kq1ynf.ipbpe137lgpzru9y0hm4wht8e'},mem_by_svc__series_11 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres-exporter.1.cpfheuq6uvv6qkncvyhlerevz'},mem_by_svc__series_12 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres.1.l14bl4s1rr8bbu5d594c1133t'},mem_by_svc__series_13 {'container_label_com_docker_swarm_task_name': 'chat-eda_prometheus.1.rwgb5wlqm14s508ctihttxu4n'},mem_by_svc__series_14 {'container_label_com_docker_swarm_task_name': 'chat-eda_search-service.1.gf47lpml0f9z6sxgbcbfr5ywf'},mem_by_svc__series_15 {'container_label_com_docker_swarm_task_name': 'chat-eda_user-service.1.glyp2eq8tyn4vzpzphg9l6r4v'},mem_by_svc__series_16 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.1.tlm06e6egabxl3lzw4cxo37wo'},mem_by_svc__series_17 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.2.6ykxemp8cx3tre5loyt66bm7g'},mem_by_svc__series_18 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.3.y6wd00l3n4xtv9gtnlk3rczd0'},k6_users__series_0 {},http_rt_latency__series_0 {}
2026-04-20 15:01:45.605000019+00:00,0.02681749707979216,0.02033502346297622,0.061217531062619776,0.03327339369563925,0.2784728889067264,0.0,0.050197830785239726,0.0021645396179141873,0.0025862152798881667,0.0037055147283349956,0.003908570315543436,0.0038027670815796544,0.02479569484140467,0.0294895919395466,0.4891768751614529,1.3709363912874846,0.034124816737330095,0.017166178908376493,0.019285370479900484,39321600.0,31154176.0,45219840.0,30138368.0,958193664.0,3538944.0,381247488.0,7950336.0,7442432.0,8105984.0,7639040.0,7921664.0,47210496.0,118919168.0,310067200.0,931971072.0,258560000.0,251346944.0,264441856.0,,
2026-04-20 15:01:50.605000019+00:00,0.02710311684202199,0.020962759437816638,0.061217531062619776,0.03303410904648366,0.2784728889067264,0.0,0.07348479109755485,0.002003418296779293,0.0024766979481469697,0.0037055147283349956,0.003987548560613607,0.0032371561817557694,0.02782593708718625,0.021873004011641627,0.4803985861666106,1.4053532365850767,0.034124816737330095,0.03713901517447616,0.04688822693378502,37654528.0,31420416.0,45219840.0,29601792.0,958193664.0,3538944.0,391663616.0,7974912.0,7454720.0,8105984.0,7675904.0,7921664.0,47591424.0,119214080.0,319901696.0,580763648.0,258560000.0,255942656.0,269811712.0,,
2026-04-20 15:01:55.605000019+00:00,0.02710311684202199,0.020962759437816638,0.061480747656062186,0.03303410904648366,0.3059969474719332,0.0,0.07700661585795011,0.002003418296779293,0.0024766979481469697,0.0037826427052830036,0.003987548560613607,0.003924472262642774,0.02782593708718625,0.021873004011641627,0.4803985861666106,1.4053532365850767,0.07311640264688192,0.03713901517447616,0.04688822693378502,37654528.0,31420416.0,44474368.0,29601792.0,976998400.0,3538944.0,391663616.0,7974912.0,7454720.0,7421952.0,7675904.0,7917568.0,47591424.0,119214080.0,319901696.0,580763648.0,263098368.0,255942656.0,269811712.0,,
2026-04-20 15:02:00.605000019+00:00,0.026540289889462342,0.0201641598026342,0.061480747656062186,0.03324727754046087,0.3059969474719332,0.0,0.07639252373261911,0.0018366411605292524,0.002595906750931235,0.004059921449295874,0.004303605789341588,0.003924472262642774,0.0319325883057274,0.022175735786972156,0.33643396226415095,1.5439448655962118,0.07311640264688192,0.036299175619293356,0.04847937363523691,40472576.0,31010816.0,44474368.0,30597120.0,976998400.0,3538944.0,384978944.0,7528448.0,7467008.0,7372800.0,7958528.0,7917568.0,50356224.0,119058432.0,324354048.0,865181696.0,263098368.0,256131072.0,270270464.0,,
2026-04-20 15:02:05.605000019+00:00,0.026540289889462342,0.0201641598026342,0.05880569606110468,0.03324727754046087,0.35051454107250446,0.0,0.07639252373261911,0.0018366411605292524,0.002595906750931235,0.00423626822659039,0.004303605789341588,0.004224973561865236,0.0319325883057274,0.022175735786972156,0.33643396226415095,1.5439448655962118,0.0715046631709563,0.036299175619293356,0.04847937363523691,40472576.0,31010816.0,44343296.0,30597120.0,982028288.0,3538944.0,384978944.0,7528448.0,7467008.0,7372800.0,7958528.0,8040448.0,50356224.0,119058432.0,324354048.0,865181696.0,263385088.0,256131072.0,270270464.0,,
2026-04-20 15:02:10.605000019+00:00,0.025581464600425406,0.01949081709892036,0.05880569606110468,0.03207748435054773,0.35051454107250446,0.0,0.07705430489731438,0.0018187530925284515,0.0025299460970253543,0.0037584030497369064,0.003872876649367065,0.004224973561865236,0.031224800782888293,0.021531411839694054,0.16622887393627542,1.7102991211550536,0.0715046631709563,0.03180690685147588,0.04900329206749728,42954752.0,34136064.0,44343296.0,31322112.0,982028288.0,3538944.0,389296128.0,7528448.0,7475200.0,7372800.0,8196096.0,8040448.0,50356224.0,119070720.0,324657152.0,970100736.0,263385088.0,256290816.0,270462976.0,,
2026-04-20 15:02:15.605000019+00:00,0.025581464600425406,0.01949081709892036,0.059715274405051,0.03207748435054773,0.3545125560176029,0.0,0.07705430489731438,0.0017141819466802784,0.0025299460970253543,0.0036445992366412206,0.003872876649367065,0.004124627466774063,0.031224800782888293,0.021531411839694047,0.16622887393627542,1.7102991211550536,0.0653993983756142,0.03341035204946646,0.04900329206749728,42954752.0,34136064.0,45547520.0,31322112.0,982097920.0,3538944.0,389296128.0,7553024.0,7475200.0,7393280.0,8196096.0,8024064.0,50356224.0,119070720.0,324657152.0,970100736.0,263532544.0,256290816.0,270462976.0,,
2026-04-20 15:02:20.605000019+00:00,0.02648434304322789,0.01941218787158145,0.059715274405051,0.033352208722240116,0.3545125560176029,4.270248596631875e-06,0.07577652723442674,0.001790190035952748,0.0023741472172351882,0.003605274876654064,0.003910457231232898,0.004124627466774063,0.031658832125677404,0.021390830514844052,0.11200515900205561,1.7764988759985547,0.0653993983756142,0.033052722384945644,0.047912187469359734,41267200.0,32702464.0,45547520.0,31637504.0,982097920.0,3559424.0,389447680.0,7757824.0,7483392.0,7393280.0,8208384.0,8024064.0,50356224.0,119066624.0,325214208.0,980529152.0,263532544.0,256368640.0,270725120.0,,
2026-04-20 15:02:25.605000019+00:00,0.02648434304322789,0.01941218787158145,0.05971086874466098,0.033352208722240116,0.350277773337596,4.270248596631875e-06,0.07577652723442674,0.001790190035952748,0.0023741472172351882,0.003993306801736613,0.003910457231232898,0.003956215700310189,0.031658832125677404,0.02139083051484405,0.11200515900205561,1.7764988759985547,0.06626328575766775,0.033052722384945644,0.047912187469359734,41267200.0,32702464.0,48910336.0,31637504.0,982163456.0,3559424.0,389447680.0,7757824.0,7483392.0,7401472.0,8208384.0,8028160.0,50356224.0,119066624.0,325214208.0,980529152.0,263712768.0,256368640.0,270725120.0,,
2026-04-20 15:02:30.605000019+00:00,0.02651846736642728,0.019377778666240204,0.05971086874466098,0.03451558356790274,0.350277773337596,8.600105224816903e-06,0.07131766403531109,0.0019556480522584237,0.002247156737975476,0.003993306801736613,0.004000866312266195,0.003956215700310189,0.028716939481027937,0.021432351184551064,0.10985017939619794,1.7799987878547017,0.06626328575766775,0.03152435407072045,0.04664159257677527,42979328.0,32874496.0,48910336.0,32624640.0,982163456.0,3592192.0,389996544.0,7897088.0,7487488.0,7401472.0,7798784.0,8028160.0,50352128.0,119078912.0,325844992.0,981065728.0,263712768.0,256454656.0,270897152.0,,
2026-04-20 15:02:35.605000019+00:00,0.02651846736642728,0.019377778666240204,0.05846670886576729,0.03451558356790274,0.39611899593479893,8.600105224816903e-06,0.07593883804543228,0.0019556480522584237,0.002247156737975476,0.003726470934106855,0.004000866312266195,0.0046455763388118165,0.028716939481027937,0.021432351184551064,0.10985017939619794,1.7799987878547017,0.06371283075185545,0.03152435407072045,0.04664159257677527,42979328.0,32874496.0,45608960.0,32624640.0,984997888.0,3592192.0,389996544.0,7897088.0,7487488.0,7458816.0,7798784.0,8347648.0,50352128.0,119078912.0,325844992.0,981065728.0,263839744.0,256454656.0,270897152.0,,
2026-04-20 15:02:40.605000019+00:00,0.025838921590292708,0.019177356763318668,0.05846670886576729,0.033552549941709975,0.39611899593479893,8.57408005164626e-06,0.07519172080119095,0.001930331384793408,0.0024289029367048093,0.003726470934106855,0.004203137885535212,0.004215707776853812,0.04197901717130468,0.020959152247031654,0.1178854475248739,1.7084288521932933,0.06371283075185545,0.032909810981098124,0.047916927708392676,41959424.0,34304000.0,45608960.0,33652736.0,984997888.0,3592192.0,395087872.0,8065024.0,7520256.0,7458816.0,7794688.0,8347648.0,50880512.0,119091200.0,327598080.0,956571648.0,263839744.0,260173824.0,274448384.0,,
2026-04-20 15:02:45.605000019+00:00,0.025838921590292708,0.019177356763318668,0.05580354548667007,0.033552549941709975,0.46275396981369393,8.57408005164626e-06,0.05197723363351205,0.001930331384793408,0.0024289029367048093,0.0038253859761981346,0.004203137885535212,0.004407247247247247,0.04197901717130468,0.020959152247031654,0.1178854475248739,1.7084288521932933,0.06249247898389945,0.032909810981098124,0.04791692770839268,41959424.0,34304000.0,49020928.0,33652736.0,1002663936.0,3592192.0,395087872.0,8065024.0,7520256.0,7761920.0,7794688.0,8458240.0,50880512.0,119091200.0,327598080.0,956571648.0,267517952.0,260173824.0,274448384.0,,
2026-04-20 15:02:50.605000019+00:00,0.02606142609112135,0.022381866887273734,0.05580354548667006,0.03476537242790101,0.46275396981369393,8.356436422265515e-06,0.04839595840371188,0.0016403995108030978,0.0025524976473525504,0.0038253859761981346,0.0039055447144856403,0.004407247247247247,0.037611747851002866,0.020833103033944127,0.15099149939564466,1.3474575947478362,0.06249247898389945,0.03229222514759849,0.046258700269585847,41926656.0,34725888.0,49020928.0,33783808.0,1002663936.0,3592192.0,395223040.0,8065024.0,7749632.0,7761920.0,7806976.0,8458240.0,50876416.0,119349248.0,329990144.0,956862464.0,267517952.0,260317184.0,274653184.0,,
2026-04-20 15:02:55.605000019+00:00,0.02606142609112135,0.022381866887273734,0.0569906468105827,0.034765372427901,0.6396138727163221,8.356436422265515e-06,0.04839595840371188,0.0016403995108030978,0.0025524976473525504,0.0037003232376076685,0.0039055447144856403,0.00454522240038007,0.037611747851002866,0.020833103033944127,0.15099149939564466,1.3474575947478362,0.05954442877291952,0.03229222514759849,0.046258700269585847,41926656.0,34725888.0,46395392.0,33783808.0,1006125056.0,3592192.0,395223040.0,8065024.0,7749632.0,7802880.0,7806976.0,8388608.0,50876416.0,119349248.0,329990144.0,956862464.0,267661312.0,260317184.0,274653184.0,,
2026-04-20 15:03:00.605000019+00:00,0.026236851185488234,0.024915581187232784,0.0569906468105827,0.034830077655912256,0.6396138727163221,1.029329845721625e-05,0.042816975538930005,0.0017296291702840127,0.002781786941580757,0.0036489201511573227,0.0038610022936245345,0.00454522240038007,0.038500517669121534,0.021642760298281296,0.21056297196596868,0.9778814498065564,0.05954442877291952,0.03307318411904614,0.04516484994193267,41926656.0,35291136.0,46395392.0,34238464.0,1006125056.0,3592192.0,395403264.0,7897088.0,7647232.0,7802880.0,7827456.0,8388608.0,50790400.0,119332864.0,331608064.0,956878848.0,267661312.0,260448256.0,274776064.0,,
