timestamp,cpu_by_svc__series_0 {'container_label_com_docker_swarm_task_name': 'chat-monolith_app.1.qva7s0tjye50s5duiyh9a6k3v'},cpu_by_svc__series_1 {'container_label_com_docker_swarm_task_name': 'chat-monolith_cadvisor.igvpqjhip9f7yajebzyz7o0bb.ix8e6aiuxsomkj1zei0kg9xmh'},cpu_by_svc__series_2 {'container_label_com_docker_swarm_task_name': 'chat-monolith_cadvisor.pcm0p4f2ada7cfhyw9e47kgsy.s6dno4l0fgmnsbf02jrpvgx38'},cpu_by_svc__series_3 {'container_label_com_docker_swarm_task_name': 'chat-monolith_cadvisor.t8hzjgkdbn7sr8xr4ibxnsflv.n01axk1hqxqidduyq8kr61n5y'},cpu_by_svc__series_4 {'container_label_com_docker_swarm_task_name': 'chat-monolith_cadvisor.t9s38yiaa1pzw4hlf8zx6rk41.q3z9p65fz5ls9v1iohq9rhg2i'},cpu_by_svc__series_5 {'container_label_com_docker_swarm_task_name': 'chat-monolith_gateway.1.uo77pnztyh6tqgc3maynh7lwj'},cpu_by_svc__series_6 {'container_label_com_docker_swarm_task_name': 'chat-monolith_node-exporter.igvpqjhip9f7yajebzyz7o0bb.su88tnhh7n1wkii2t4jktri7j'},cpu_by_svc__series_7 {'container_label_com_docker_swarm_task_name': 'chat-monolith_node-exporter.pcm0p4f2ada7cfhyw9e47kgsy.mlu22uqhv1sv3expyuvrusvhg'},cpu_by_svc__series_8 {'container_label_com_docker_swarm_task_name': 'chat-monolith_node-exporter.t8hzjgkdbn7sr8xr4ibxnsflv.zc0bxj8dddb5jt9wxswbiwh48'},cpu_by_svc__series_9 {'container_label_com_docker_swarm_task_name': 'chat-monolith_node-exporter.t9s38yiaa1pzw4hlf8zx6rk41.nkh14o4ujah79x1sa6rl9zct3'},cpu_by_svc__series_10 {'container_label_com_docker_swarm_task_name': 'chat-monolith_postgres-exporter.1.v9v1f6qv8xomwogyj4693yhws'},cpu_by_svc__series_11 {'container_label_com_docker_swarm_task_name': 'chat-monolith_postgres.1.5zbad9d5bmak6y6c8ccygqt7z'},cpu_by_svc__series_12 {'container_label_com_docker_swarm_task_name': 'chat-monolith_prometheus.1.xqllceo9ef28rbxuy3ootp1j0'},mem_by_svc__series_0 {'container_label_com_docker_swarm_task_name': 'chat-monolith_app.1.qva7s0tjye50s5duiyh9a6k3v'},mem_by_svc__series_1 {'container_label_com_docker_swarm_task_name': 'chat-monolith_cadvisor.igvpqjhip9f7yajebzyz7o0bb.ix8e6aiuxsomkj1zei0kg9xmh'},mem_by_svc__series_2 {'container_label_com_docker_swarm_task_name': 'chat-monolith_cadvisor.pcm0p4f2ada7cfhyw9e47kgsy.s6dno4l0fgmnsbf02jrpvgx38'},mem_by_svc__series_3 {'container_label_com_docker_swarm_task_name': 'chat-monolith_cadvisor.t8hzjgkdbn7sr8xr4ibxnsflv.n01axk1hqxqidduyq8kr61n5y'},mem_by_svc__series_4 {'container_label_com_docker_swarm_task_name': 'chat-monolith_cadvisor.t9s38yiaa1pzw4hlf8zx6rk41.q3z9p65fz5ls9v1iohq9rhg2i'},mem_by_svc__series_5 {'container_label_com_docker_swarm_task_name': 'chat-monolith_gateway.1.uo77pnztyh6tqgc3maynh7lwj'},mem_by_svc__series_6 {'container_label_com_docker_swarm_task_name': 'chat-monolith_node-exporter.igvpqjhip9f7yajebzyz7o0bb.su88tnhh7n1wkii2t4jktri7j'},mem_by_svc__series_7 {'container_label_com_docker_swarm_task_name': 'chat-monolith_node-exporter.pcm0p4f2ada7cfhyw9e47kgsy.mlu22uqhv1sv3expyuvrusvhg'},mem_by_svc__series_8 {'container_label_com_docker_swarm_task_name': 'chat-monolith_node-exporter.t8hzjgkdbn7sr8xr4ibxnsflv.zc0bxj8dddb5jt9wxswbiwh48'},mem_by_svc__series_9 {'container_label_com_docker_swarm_task_name': 'chat-monolith_node-exporter.t9s38yiaa1pzw4hlf8zx6rk41.nkh14o4ujah79x1sa6rl9zct3'},mem_by_svc__series_10 {'container_label_com_docker_swarm_task_name': 'chat-monolith_postgres-exporter.1.v9v1f6qv8xomwogyj4693yhws'},mem_by_svc__series_11 {'container_label_com_docker_swarm_task_name': 'chat-monolith_postgres.1.5zbad9d5bmak6y6c8ccygqt7z'},mem_by_svc__series_12 {'container_label_com_docker_swarm_task_name': 'chat-monolith_prometheus.1.xqllceo9ef28rbxuy3ootp1j0'},k6_users__series_0 {},http_rt_latency__series_0 {}
2026-04-26 08:41:25.780999899+00:00,0.005573683366092834,0.02751480816919327,0.03291476739307879,0.02993548191920129,0.014434301713695826,0.0,0.003531822344321837,0.0040939910387301865,0.0033046091788108507,0.0015113226536946393,0.003118016103323006,0.02046067969783079,0.011965739105724545,587460608.0,36790272.0,36368384.0,38625280.0,35536896.0,5709824.0,9379840.0,9744384.0,9588736.0,9510912.0,8126464.0,99508224.0,90259456.0,,
2026-04-26 08:41:30.780999899+00:00,0.005124791399931454,0.027867972140910132,0.03291476739307879,0.030473751161005726,0.013870478766348381,0.0,0.00394942644226737,0.0041066439522999066,0.003319215469377767,0.0015970743295336963,0.003362935357900174,0.0201682040373902,0.012072941654808765,587460608.0,40570880.0,36368384.0,36139008.0,38498304.0,5709824.0,9392128.0,9932800.0,9338880.0,9515008.0,8982528.0,99508224.0,90263552.0,,
2026-04-26 08:41:35.780999899+00:00,0.005567919277662509,0.02862061694179931,0.03261519622603653,0.030473751161005726,0.013870478766348381,0.0,0.003949426442267371,0.00425809671242918,0.003319215469377767,0.0015970743295336963,0.003362935357900174,0.0201682040373902,0.012072941654808765,587464704.0,40570880.0,35999744.0,36139008.0,38498304.0,5709824.0,9392128.0,9932800.0,9338880.0,9515008.0,8982528.0,99508224.0,90263552.0,,
2026-04-26 08:41:40.780999899+00:00,0.005567919277662509,0.026803522401244374,0.03261519622603653,0.02899881880944227,0.014407712557523817,0.0,0.0034881465985653493,0.004270369464154941,0.003124451462083618,0.0016743878630115826,0.0035963027881948267,0.01804664245392439,0.011864036689801653,587464704.0,40570880.0,35999744.0,36147200.0,36012032.0,5709824.0,9392128.0,10006528.0,9338880.0,9551872.0,8982528.0,99508224.0,90238976.0,,
2026-04-26 08:41:45.780999899+00:00,0.005468613722746517,0.028561309607967485,0.0317358225434173,0.02899881880944227,0.014407712557523817,0.0,0.0037268787216396164,0.0038215111111112266,0.003124451462083618,0.0016743878630115826,0.0035963027881948267,0.021277615590979144,0.011864036689801653,587460608.0,40353792.0,36253696.0,36147200.0,36012032.0,5709824.0,9490432.0,10006528.0,9338880.0,9551872.0,8982528.0,98484224.0,90238976.0,,
2026-04-26 08:41:50.780999899+00:00,0.005468613722746517,0.028819645512508523,0.0317358225434173,0.029514908076676557,0.014130947376848703,0.0,0.0037416939824364013,0.0035003579425214345,0.0031100228337934267,0.0015290791438525952,0.0031437499999995566,0.02150264563408272,0.011902540557084685,587460608.0,35241984.0,36253696.0,37228544.0,39006208.0,5709824.0,9687040.0,10006528.0,9338880.0,9568256.0,8982528.0,98484224.0,90251264.0,,
2026-04-26 08:41:55.780999899+00:00,0.005566711940237894,0.02840520129118835,0.032857996596348304,0.029514908076676557,0.014130947376848703,0.0,0.0037416939824364013,0.00371492713367088,0.0031100228337934267,0.0015290791438525952,0.003743974461293381,0.02135903835784779,0.011902540557084685,587460608.0,35241984.0,35389440.0,37228544.0,39006208.0,5709824.0,9687040.0,9691136.0,9338880.0,9568256.0,7786496.0,98488320.0,90251264.0,1.0,0.38740175
2026-04-26 08:42:00.780999899+00:00,0.029322331038171712,0.028533788532983682,0.03110304062657777,0.029847065070875586,0.01437264447554571,0.00017645663688838024,0.0036157456831542624,0.003944488336313724,0.0029871468816027144,0.0015597065393364844,0.00368079100819775,0.021359038357847783,0.011199554565700945,617963520.0,35463168.0,35389440.0,40460288.0,34975744.0,6000640.0,9687040.0,9691136.0,9338880.0,9510912.0,7790592.0,98488320.0,90255360.0,1.0,0.4106479375
2026-04-26 08:42:05.780999899+00:00,0.034875254362704236,0.027983928931957527,0.03330133991254729,0.029847065070875586,0.01437264447554571,0.00017645663688838024,0.0037251832307234113,0.003944488336313724,0.0029871468816027144,0.0015597065393364844,0.0037389904842377564,0.1303425418719137,0.011199554565700945,617963520.0,35463168.0,35688448.0,40460288.0,34975744.0,6000640.0,9687040.0,9691136.0,9338880.0,9510912.0,7790592.0,99684352.0,90255360.0,1.0,0.42172268749999997
2026-04-26 08:42:10.780999899+00:00,0.034875254362704236,0.028139616495397365,0.03330133991254729,0.029482844216684734,0.014005230146893822,0.00045020988116594953,0.003981209654207905,0.0034890182681195786,0.0032520534088612144,0.0015959933560200008,0.0035912120754209216,0.1605825896784791,0.011709896264743488,617963520.0,35151872.0,35688448.0,37789696.0,35840000.0,5718016.0,9691136.0,9691136.0,9338880.0,9809920.0,8486912.0,99684352.0,90255360.0,1.0,0.420492325
2026-04-26 08:42:15.780999899+00:00,0.04533209407741531,0.02835432473444718,0.03335196779064762,0.029482844216684734,0.014005230146893822,0.00045020988116594953,0.003981209654207905,0.0035634183381655004,0.0032520534088612144,0.0015959933560200008,0.0035383093349004584,0.21213302863613837,0.01170989626474349,618020864.0,35151872.0,36073472.0,37789696.0,35840000.0,5718016.0,9691136.0,9691136.0,9338880.0,9809920.0,8486912.0,99737600.0,90255360.0,1.0,0.43107604999999993
2026-04-26 08:42:20.780999899+00:00,0.05100545467274321,0.028037969336287744,0.03335196779064762,0.0300857165304828,0.014319128806940827,0.0006465798379654302,0.0035681928365033167,0.0034177592954994177,0.0032729350246934177,0.0014889117083672562,0.003107124511004818,0.26805869620360107,0.011376863266457352,618020864.0,35151872.0,36073472.0,37842944.0,36012032.0,5722112.0,9691136.0,9691136.0,9338880.0,9809920.0,8093696.0,99598336.0,90251264.0,1.0,0.4246385375000001
2026-04-26 08:42:25.780999899+00:00,0.05728875337399345,0.027588679392897185,0.03380172290607247,0.0300857165304828,0.014319128806940827,0.0006465798379654301,0.0035681928365033167,0.0035184599885425823,0.0032729350246934177,0.0014889117083672562,0.003107124511004818,0.30718627220787703,0.011376863266457352,618041344.0,35889152.0,36188160.0,37842944.0,36012032.0,5722112.0,9691136.0,9691136.0,9338880.0,9809920.0,8093696.0,99598336.0,90251264.0,1.0,0.4203468625
2026-04-26 08:42:30.780999899+00:00,0.05728875337399345,0.028358028995016556,0.03290745124754703,0.03069163238391811,0.013711565940146298,0.000931231183647726,0.0031668560848324223,0.0033605496599913402,0.003449055579258132,0.0014453005875535833,0.003007135595871003,0.39218379190103764,0.013866481949964498,618041344.0,35889152.0,35553280.0,40890368.0,35627008.0,5722112.0,9703424.0,9691136.0,9338880.0,9490432.0,8650752.0,99598336.0,90365952.0,1.0,0.41918049999999996
2026-04-26 08:42:35.780999899+00:00,0.06594033970703614,0.028358028995016556,0.033414990932895614,0.03069163238391811,0.013711565940146298,0.000931231183647726,0.0035168728558065718,0.003301748343378749,0.003449055579258132,0.0014453005875535833,0.003007135595871003,0.39058720977103206,0.013866481949964498,618070016.0,35889152.0,35553280.0,40890368.0,35627008.0,5722112.0,9703424.0,9658368.0,9338880.0,9490432.0,8650752.0,101466112.0,90365952.0,1.0,0.4144767999999999
2026-04-26 08:42:40.780999899+00:00,0.06594033970703614,0.025487582036759323,0.033414990932895614,0.0308181136814869,0.014410638511813694,0.001252625914336445,0.003520201841984753,0.003445170517593631,0.0032487889069759174,0.0015242347958123084,0.0030110253864318545,0.41253488922312376,0.013899101561716426,618070016.0,35889152.0,35553280.0,37683200.0,36339712.0,5722112.0,9699328.0,9658368.0,9338880.0,9490432.0,8237056.0,98549760.0,90542080.0,1.0,0.42076472499999995
2026-04-26 08:42:45.780999899+00:00,0.07506784572937548,0.029096495336219403,0.032033369640560735,0.0308181136814869,0.014410638511813694,0.001252625914336445,0.003401519262073251,0.0038348507136319395,0.0032487889069759174,0.0015242347958123084,0.0033465567430884767,0.49054317385049806,0.013899101561716426,618082304.0,36179968.0,36876288.0,37683200.0,36339712.0,5722112.0,9699328.0,9842688.0,9338880.0,9490432.0,8237056.0,98549760.0,90542080.0,1.0,0.4178956125
2026-04-26 08:42:50.780999899+00:00,0.07083723938645602,0.028589095558705542,0.032033369640560735,0.031674126984126263,0.0137568312009753,0.0013917975567190341,0.003585969108122035,0.0038348507136319395,0.0031052917286580597,0.0015220026811214027,0.002927751899474669,0.4759606835302242,0.01376299927670234,618098688.0,36605952.0,36876288.0,37257216.0,35602432.0,5726208.0,9703424.0,9842688.0,9596928.0,9490432.0,8237056.0,98619392.0,90349568.0,1.0,0.43243725
2026-04-26 08:42:55.780999899+00:00,0.05508445721865877,0.028589095558705542,0.03316251856251726,0.031674126984126263,0.0137568312009753,0.0013917975567190341,0.003585969108122035,0.0038579856961273307,0.0031052917286580597,0.0015735093997278338,0.003184806355511051,0.4570816575258958,0.01376299927670234,618098688.0,36605952.0,36798464.0,37257216.0,35602432.0,5726208.0,9703424.0,9609216.0,9596928.0,9572352.0,7864320.0,98619392.0,90349568.0,1.0,0.44120324999999994
2026-04-26 08:43:00.780999899+00:00,0.053260211187356084,0.029215651338310937,0.03316251856251726,0.03116077176927705,0.012876960774469997,0.0015231780046497763,0.003219335215299949,0.004439163303353684,0.0030033235541512457,0.0015880475189912193,0.0033518916944062175,0.4570816575258959,0.014218412874364086,618098688.0,35520512.0,36798464.0,38768640.0,35979264.0,6000640.0,9703424.0,9838592.0,9601024.0,9572352.0,7864320.0,98619392.0,90357760.0,2.0,0.4516710999999999
2026-04-26 08:43:05.780999899+00:00,0.06931045848383022,0.029215651338310937,0.032553693455949925,0.03116077176927705,0.012876960774469997,0.0015231780046497763,0.003219335215299949,0.004439163303353684,0.0030033235541512457,0.0015880475189912193,0.0033518916944062175,0.4789704106994982,0.014218412874364086,618188800.0,35520512.0,36065280.0,38768640.0,35979264.0,6000640.0,9703424.0,9838592.0,9601024.0,9572352.0,7864320.0,99819520.0,90357760.0,3.0,0.44562418749999994
2026-04-26 08:43:10.780999899+00:00,0.06931045848383022,0.02940463708039306,0.032553693455949925,0.03110410264596778,0.013206466456769438,0.002204502113437441,0.0032314340653780325,0.003999101646486727,0.0029527277778875404,0.0016256127943419737,0.0035016420158525715,0.5036331026547813,0.015126842551847361,618188800.0,41086976.0,36065280.0,36761600.0,38981632.0,5734400.0,9703424.0,9838592.0,9596928.0,9715712.0,7864320.0,99954688.0,90378240.0,4.0,0.448151
2026-04-26 08:43:15.780999899+00:00,0.10418738045903068,0.02940463708039306,0.03031242745647679,0.03110410264596778,0.013206466456769438,0.002204502113437441,0.0032314340653780325,0.004251178291822088,0.0029527277778875404,0.0016256127943419737,0.003316319112301242,0.49385038653013424,0.015126842551847361,619966464.0,41086976.0,35786752.0,36761600.0,38981632.0,5734400.0,9703424.0,9842688.0,9596928.0,9715712.0,7864320.0,99954688.0,90378240.0,4.0,0.44431023749999987
2026-04-26 08:43:20.780999899+00:00,0.10418738045903068,0.02940463708039306,0.03031242745647679,0.03191791752251172,0.012823763011694453,0.003588832386080291,0.00321563786008186,0.004251178291822088,0.002735224443908474,0.0015753285356696145,0.0033696157327009835,0.4704804617400056,0.013069357177381818,619966464.0,41086976.0,35786752.0,36724736.0,35897344.0,5767168.0,9703424.0,9842688.0,9596928.0,9723904.0,7864320.0,99954688.0,90357760.0,5.0,0.43399802499999984
2026-04-26 08:43:25.780999899+00:00,0.1268027077386654,0.028503972560272886,0.031877695326160235,0.03191791752251172,0.012823763011694453,0.003588832386080291,0.00321563786008186,0.004217038912254032,0.002735224443908474,0.0015753285356696145,0.0033041982922202883,0.5529543329737578,0.013069357177381818,620036096.0,35467264.0,35794944.0,36724736.0,35897344.0,5767168.0,9703424.0,9842688.0,9596928.0,9723904.0,7864320.0,100016128.0,90357760.0,6.0,0.4302201749999998
2026-04-26 08:43:30.780999899+00:00,0.1482132013867862,0.027180443071099118,0.03203092757936411,0.031105581257996007,0.01259886238898505,0.0054658443642198904,0.0031502815275515944,0.004217038912254033,0.0029039990339527386,0.0016161960905988865,0.003081466156609204,0.5529543329737578,0.01364202264693498,620044288.0,35467264.0,35794944.0,37318656.0,39120896.0,5804032.0,9703424.0,9842688.0,9465856.0,9728000.0,8769536.0,100016128.0,91095040.0,7.0,0.41747737500000004
2026-04-26 08:43:35.780999899+00:00,0.16715387736059453,0.026943415493665367,0.03200822288670097,0.031105581257996,0.01259886238898505,0.0054658443642198904,0.003188112848888848,0.003655517070757712,0.0029039990339527386,0.0016161960905988865,0.003081466156609204,0.6080562403547508,0.01364202264693498,620044288.0,35831808.0,35819520.0,37318656.0,39120896.0,5804032.0,9576448.0,9871360.0,9465856.0,9728000.0,8769536.0,100069376.0,91095040.0,7.0,0.4151145
2026-04-26 08:43:40.780999899+00:00,0.16715387736059453,0.02642016849456233,0.03200822288670097,0.03008500979882095,0.013142933081329272,0.007795376331025506,0.0030802183788950486,0.0036995262916618625,0.0031927535057145093,0.001719610987746016,0.003204744300678192,0.7099909167978813,0.01401761688696004,620044288.0,34676736.0,35819520.0,36859904.0,35696640.0,5865472.0,9576448.0,9748480.0,9465856.0,9728000.0,8781824.0,100134912.0,92045312.0,8.0,0.4130202249999999
2026-04-26 08:43:45.780999899+00:00,0.20123444429114762,0.026421562116361454,0.03070498897689058,0.03008500979882095,0.013142933081329272,0.007795376331025506,0.0030802183788950486,0.003589330814562219,0.0031927535057145093,0.001719610987746016,0.0032047443006781914,0.7099909167978813,0.01401761688696004,620040192.0,34676736.0,35606528.0,36859904.0,35696640.0,5865472.0,9576448.0,9748480.0,9465856.0,9728000.0,8781824.0,100134912.0,92045312.0,9.0,0.4159262874999999
2026-04-26 08:43:50.780999899+00:00,0.22248118096103758,0.025012976235377196,0.03070498897689058,0.031169222420963382,0.013263191698614656,0.010628707923562715,0.003156240822320027,0.003589330814562219,0.002871930231658057,0.0015377336762503603,0.003141168603192915,0.8464610485357235,0.013433725505941617,620040192.0,34676736.0,35606528.0,37515264.0,35749888.0,5935104.0,9576448.0,9748480.0,9465856.0,9728000.0,8486912.0,99753984.0,93278208.0,10.0,0.4215639499999999
2026-04-26 08:43:55.780999899+00:00,0.24002627238219346,0.02464036769793016,0.031678357775958774,0.031169222420963382,0.013263191698614656,0.010628707923562715,0.0030839089527254578,0.003346872649424731,0.002871930231658057,0.0014361700873037051,0.0030378685473596147,0.8464610485357235,0.013433725505941617,620257280.0,35102720.0,35618816.0,37515264.0,35749888.0,5935104.0,9625600.0,9560064.0,9465856.0,9728000.0,8486912.0,99753984.0,93278208.0,11.0,0.420573425
2026-04-26 08:44:00.780999899+00:00,0.24981219270690944,0.02474477248485422,0.031678357775958774,0.030535438525002866,0.012418037937396324,0.013574750563244389,0.00319207648294393,0.003179508102273205,0.0030939274352674777,0.0015629962785330324,0.0031455161175332003,0.8464610485357235,0.013060802998286224,620089344.0,33964032.0,35618816.0,36827136.0,38969344.0,5971968.0,9625600.0,9564160.0,9465856.0,9732096.0,8486912.0,99753984.0,93835264.0,11.0,0.4209767
