timestamp,cpu_by_svc__series_0 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.2psgdvtnhtcce9zjn6nhcv2x8.q59aedzbuwzqpm99018sgfhvm'},cpu_by_svc__series_1 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.gkxfmk0f14ry4f8cex3726nm9.ef610hc90cwiqazz7tp876mu6'},cpu_by_svc__series_2 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.m7evt2fhzisw4dshpe9gae22s.tein5x266qizotxmgw7s24k8e'},cpu_by_svc__series_3 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.r0dh5upwj4tebg66ket20fv8l.tkele9lzd6jsxaknjitk2z7xn'},cpu_by_svc__series_4 {'container_label_com_docker_swarm_task_name': 'chat-eda_elasticsearch.1.u65egpngpkfu0tegax8t5w1u8'},cpu_by_svc__series_5 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.1.nwa2nhlwyep14zvflmh9kike7'},cpu_by_svc__series_6 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.2.o0nhqa3ohi7uk8xydb3i8cd4j'},cpu_by_svc__series_7 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.3.zgxe6iv0w9874s04m382q31ft'},cpu_by_svc__series_8 {'container_label_com_docker_swarm_task_name': 'chat-eda_kafka.1.wcpupesfmcf6n29zixjlkr8iw'},cpu_by_svc__series_9 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.2psgdvtnhtcce9zjn6nhcv2x8.zpfa3ir6d36znx1c5bvzudvyy'},cpu_by_svc__series_10 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.gkxfmk0f14ry4f8cex3726nm9.ti3ew9aspovl865ijirvp58cr'},cpu_by_svc__series_11 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.m7evt2fhzisw4dshpe9gae22s.lkuz1c1opatohk0xqc6m5xcbu'},cpu_by_svc__series_12 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.r0dh5upwj4tebg66ket20fv8l.lx660l2ztoufzta9sw7p2bz59'},cpu_by_svc__series_13 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres-exporter.1.jpt5w73vz66ncepzbuoudn5nq'},cpu_by_svc__series_14 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres.1.z6ik7jh346qtmthx1z1obz9pi'},cpu_by_svc__series_15 {'container_label_com_docker_swarm_task_name': 'chat-eda_prometheus.1.t3h4783xg5jl0aihxqit7uy3y'},cpu_by_svc__series_16 {'container_label_com_docker_swarm_task_name': 'chat-eda_search-service.1.t9g28xzyl2phgfdb2s90zxb40'},cpu_by_svc__series_17 {'container_label_com_docker_swarm_task_name': 'chat-eda_user-service.1.mc87qhfvpq4va0q9mnabxzj78'},cpu_by_svc__series_18 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.1.is7ii8qjchunw9w4912ft1kf1'},cpu_by_svc__series_19 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.2.g5b0eo9fdm0hzjmp475sjxeod'},cpu_by_svc__series_20 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.3.ityexad5r8xwbpkmp89cmuiuy'},mem_by_svc__series_0 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.2psgdvtnhtcce9zjn6nhcv2x8.q59aedzbuwzqpm99018sgfhvm'},mem_by_svc__series_1 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.gkxfmk0f14ry4f8cex3726nm9.ef610hc90cwiqazz7tp876mu6'},mem_by_svc__series_2 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.m7evt2fhzisw4dshpe9gae22s.tein5x266qizotxmgw7s24k8e'},mem_by_svc__series_3 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.r0dh5upwj4tebg66ket20fv8l.tkele9lzd6jsxaknjitk2z7xn'},mem_by_svc__series_4 {'container_label_com_docker_swarm_task_name': 'chat-eda_elasticsearch.1.u65egpngpkfu0tegax8t5w1u8'},mem_by_svc__series_5 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.1.nwa2nhlwyep14zvflmh9kike7'},mem_by_svc__series_6 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.2.o0nhqa3ohi7uk8xydb3i8cd4j'},mem_by_svc__series_7 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.3.zgxe6iv0w9874s04m382q31ft'},mem_by_svc__series_8 {'container_label_com_docker_swarm_task_name': 'chat-eda_kafka.1.wcpupesfmcf6n29zixjlkr8iw'},mem_by_svc__series_9 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.2psgdvtnhtcce9zjn6nhcv2x8.zpfa3ir6d36znx1c5bvzudvyy'},mem_by_svc__series_10 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.gkxfmk0f14ry4f8cex3726nm9.ti3ew9aspovl865ijirvp58cr'},mem_by_svc__series_11 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.m7evt2fhzisw4dshpe9gae22s.lkuz1c1opatohk0xqc6m5xcbu'},mem_by_svc__series_12 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.r0dh5upwj4tebg66ket20fv8l.lx660l2ztoufzta9sw7p2bz59'},mem_by_svc__series_13 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres-exporter.1.jpt5w73vz66ncepzbuoudn5nq'},mem_by_svc__series_14 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres.1.z6ik7jh346qtmthx1z1obz9pi'},mem_by_svc__series_15 {'container_label_com_docker_swarm_task_name': 'chat-eda_prometheus.1.t3h4783xg5jl0aihxqit7uy3y'},mem_by_svc__series_16 {'container_label_com_docker_swarm_task_name': 'chat-eda_search-service.1.t9g28xzyl2phgfdb2s90zxb40'},mem_by_svc__series_17 {'container_label_com_docker_swarm_task_name': 'chat-eda_user-service.1.mc87qhfvpq4va0q9mnabxzj78'},mem_by_svc__series_18 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.1.is7ii8qjchunw9w4912ft1kf1'},mem_by_svc__series_19 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.2.g5b0eo9fdm0hzjmp475sjxeod'},mem_by_svc__series_20 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.3.ityexad5r8xwbpkmp89cmuiuy'},k6_users__series_0 {},http_rt_latency__series_0 {}
2026-05-06 11:02:59.994999886+00:00,0.036164848192577266,0.029705763335376733,0.035178679551697595,0.06344128908089564,0.10068267442800573,0.0054061147399071365,0.0,0.0,0.27656477745107916,0.0033407555412567594,0.0016445023470443275,0.003226502342635968,0.0034471741473632174,0.004296854433156683,0.020985761096216773,0.021215637103982693,0.07690897464986275,0.004603610252319532,0.19919114668344468,0.19394508136462155,0.1025713471945312,38469632.0,53911552.0,37412864.0,49664000.0,1111023616.0,32083968.0,31920128.0,31932416.0,1193365504.0,9449472.0,9453568.0,9043968.0,9138176.0,8491008.0,51314688.0,131391488.0,363347968.0,557236224.0,285032448.0,285978624.0,281186304.0,2.0,0.049424474999999995
2026-05-06 11:03:04.994999886+00:00,0.036164848192577266,0.029754119801203634,0.035605208952267826,0.06185121198054408,0.10213204699355405,0.005378614938789993,0.0,0.0007719046139505983,0.2744138540307226,0.003140847802890702,0.0017342952453679491,0.003966980961670442,0.0031384687445110164,0.004332718651211797,0.02133100569869169,0.021924636341718286,0.08259535914225222,0.032398296016636914,0.19675095945435372,0.19394508136462155,0.10038412981102154,38469632.0,49852416.0,36225024.0,52985856.0,1111351296.0,32096256.0,31903744.0,32227328.0,1193353216.0,9449472.0,9793536.0,9043968.0,9220096.0,8491008.0,51331072.0,131407872.0,363544576.0,557264896.0,284807168.0,285978624.0,281186304.0,2.0,0.049100775
2026-05-06 11:03:09.994999886+00:00,0.03692458220615364,0.029754119801203634,0.035605208952267826,0.06185121198054408,0.10213204699355405,0.005378614938789993,0.0,0.0007719046139505983,0.2744138540307226,0.0034783670486885723,0.0017342952453679491,0.0039628665617212075,0.0031384687445110164,0.004332718651211797,0.02133100569869169,0.02241325069891209,0.08259535914225222,0.032398296016636914,0.19675095945435372,0.195295275887181,0.10038412981102154,38469632.0,49852416.0,36225024.0,52985856.0,1111351296.0,32096256.0,31903744.0,32227328.0,1193353216.0,9154560.0,9793536.0,9043968.0,9220096.0,8491008.0,51331072.0,131424256.0,363544576.0,557264896.0,284807168.0,285978624.0,281186304.0,2.0,0.0487833
2026-05-06 11:03:14.994999886+00:00,0.03771362867098022,0.030179482063764834,0.036343915873810716,0.06238942165101244,0.09616139164049264,0.005061193695071471,0.0,0.0018395672394765886,0.2758284220437138,0.0034783670486885723,0.0018252035008262768,0.0036760949635679403,0.0032960675781733423,0.004461174429151738,0.021264023635565225,0.02308447520553697,0.11734577149972429,0.0320659277012209,0.19853199401834049,0.1993063477642595,0.10142249744892802,39997440.0,55668736.0,36941824.0,49156096.0,1111089152.0,32088064.0,31903744.0,31981568.0,1193086976.0,9154560.0,9125888.0,9043968.0,9228288.0,8609792.0,51331072.0,131424256.0,364527616.0,557711360.0,285061120.0,286220288.0,281186304.0,2.0,0.048466949999999995
2026-05-06 11:03:19.994999886+00:00,0.037140819496842614,0.030179482063764834,0.036343915873810716,0.06238942165101244,0.09616139164049264,0.005061193695071471,0.00038916471716848725,0.0018395672394765886,0.2758284220437138,0.0035619646782384983,0.0018252035008262768,0.0036760949635679403,0.0033271411877921217,0.0039042396294219333,0.021264023635565225,0.023225498785891054,0.11734577149972428,0.0320659277012209,0.19853199401834049,0.1993063477642595,0.10142249744892802,40157184.0,55668736.0,36941824.0,49156096.0,1111089152.0,32088064.0,31916032.0,31981568.0,1193086976.0,8835072.0,9125888.0,9043968.0,9166848.0,8605696.0,51331072.0,131424256.0,364527616.0,557711360.0,285061120.0,286220288.0,281186304.0,3.0,0.04819995
2026-05-06 11:03:24.994999886+00:00,0.037140819496842614,0.029887369057211954,0.03491192746968043,0.06155995434338601,0.1452605841424579,0.004990110689499243,0.00046672587449286487,0.003150789567419954,0.27912962021196697,0.0035619646782384983,0.0019527594450460834,0.0037324789033715035,0.003294212251799031,0.0039042396294219333,0.020955724151347197,0.022941598380789484,0.1419874593126581,0.06146887534408172,0.19913830283131728,0.19992846536640319,0.10194886499402604,40157184.0,55414784.0,36851712.0,49393664.0,1111687168.0,32092160.0,31916032.0,32006144.0,1193095168.0,8835072.0,9211904.0,9043968.0,9166848.0,8605696.0,51335168.0,131448832.0,364699648.0,558596096.0,285057024.0,286228480.0,281190400.0,3.0,0.04778535
2026-05-06 11:03:29.994999886+00:00,0.036577311657008275,0.029887369057211954,0.03491192746968043,0.06155995434338601,0.1452605841424579,0.004990110689499243,0.0016090759885619558,0.003150789567419954,0.27912962021196697,0.00402360233048223,0.0019527594450460834,0.0037324789033715035,0.003294212251799031,0.004145418826187241,0.020955724151347197,0.02337349134267464,0.1419874593126581,0.06146887534408174,0.19913830283131728,0.19992846536640319,0.10194886499402604,40157184.0,55414784.0,36851712.0,49393664.0,1111687168.0,32092160.0,31932416.0,32006144.0,1193095168.0,8835072.0,9211904.0,9043968.0,9166848.0,8605696.0,51335168.0,131448832.0,364699648.0,558596096.0,285057024.0,286228480.0,281190400.0,3.0,0.04748024999999999
2026-05-06 11:03:34.994999886+00:00,0.03545329697669346,0.030751217646822124,0.03454466019417485,0.05916128391924884,0.17016572095456617,0.005354576825643787,0.0019469740398001833,0.004173897331189129,0.27872446895019687,0.0037751447714291283,0.0021611907566096654,0.004251269235310336,0.0031980629447805613,0.005191590208246105,0.022409060773480555,0.02303445623446792,0.16888670061557948,0.062263129689174294,0.19899384365199163,0.2008270509533723,0.10162710762685141,39952384.0,49655808.0,37715968.0,48889856.0,1111752704.0,32088064.0,31932416.0,32022528.0,1193353216.0,8839168.0,9109504.0,9371648.0,9216000.0,8605696.0,51335168.0,131469312.0,364969984.0,558596096.0,284811264.0,285974528.0,281186304.0,3.0,0.04697019999999999
2026-05-06 11:03:39.994999886+00:00,0.03593654670606498,0.030751217646822124,0.03454466019417485,0.05916128391924884,0.17016572095456617,0.005354576825643787,0.0017541067914175767,0.005667918046865415,0.27872446895019687,0.003816334839786665,0.0021611907566096654,0.004251269235310336,0.0031980629447805613,0.004749475328224926,0.022409060773480555,0.02320637508661801,0.16888670061557948,0.062263129689174294,0.19899384365199163,0.20059460379606867,0.10162710762685141,39284736.0,49655808.0,37715968.0,48889856.0,1111752704.0,32088064.0,31932416.0,32022528.0,1193353216.0,8982528.0,9109504.0,9371648.0,9216000.0,8605696.0,51335168.0,131465216.0,364969984.0,558596096.0,284811264.0,286203904.0,281186304.0,4.0,0.046176499999999995
2026-05-06 11:03:44.994999886+00:00,0.03647182997561081,0.031227883823932937,0.035702958603570735,0.06144813630261334,0.21494685295117033,0.005262344009775053,0.0040956664732056496,0.0066969082816722295,0.28165556125063734,0.003816334839786665,0.0022145794614258905,0.003601120425600469,0.0035623497997330352,0.004644517685833659,0.021974977824535325,0.02320637508661801,0.18924176774726242,0.0936573904480571,0.20071194762684066,0.20181504073278655,0.10245059089259251,39284736.0,51576832.0,38076416.0,51249152.0,1111834624.0,32108544.0,31961088.0,32055296.0,1193996288.0,8982528.0,9109504.0,9371648.0,9678848.0,8376320.0,51335168.0,131465216.0,365293568.0,558612480.0,285061120.0,286203904.0,281190400.0,4.0,0.04616254999999998
2026-05-06 11:03:49.994999886+00:00,0.03271419811960692,0.031227883823932937,0.035702958603570735,0.06144813630261334,0.21494685295117033,0.005262344009775053,0.005723264238277319,0.0066969082816722295,0.28165556125063734,0.003816334839786665,0.0022145794614258905,0.003601120425600469,0.0035623497997330352,0.004426578605023542,0.021974977824535325,0.022950465872894173,0.18924176774726242,0.09365739044805711,0.20071194762684066,0.20181504073278655,0.10245059089259251,39284736.0,51576832.0,38076416.0,51249152.0,1111834624.0,32108544.0,31977472.0,32055296.0,1193996288.0,8982528.0,9109504.0,9371648.0,9678848.0,7815168.0,51335168.0,131473408.0,365293568.0,558612480.0,285061120.0,286203904.0,281190400.0,4.0,0.045506324999999986
