timestamp,cpu_by_svc__series_0 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.2psgdvtnhtcce9zjn6nhcv2x8.kbknyv84sajq9om9cqqqz432e'},cpu_by_svc__series_1 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.6j96fo4cx7ftrk989bvzcm9lc.3yntcxlcpnudtmpn6t1qbtsgh'},cpu_by_svc__series_2 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.gkxfmk0f14ry4f8cex3726nm9.09vg945g048f2epivrzruilau'},cpu_by_svc__series_3 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.m7evt2fhzisw4dshpe9gae22s.t3v79i3zipa19agay1wfplf11'},cpu_by_svc__series_4 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.r0dh5upwj4tebg66ket20fv8l.yg0yg2ggtam47vjn4sxcfvknx'},cpu_by_svc__series_5 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.1.s47dfb8g85dnlfpn4tdohudr0'},cpu_by_svc__series_6 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.2.9irsu4cjgywra0769vshvdz0t'},cpu_by_svc__series_7 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.3.obigaxw0v6i9z05svmzhke295'},cpu_by_svc__series_8 {'container_label_com_docker_swarm_task_name': 'chat-eda_kafka.1.qf8rrfl5dhqm9s6gpbc1c17io'},cpu_by_svc__series_9 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.2psgdvtnhtcce9zjn6nhcv2x8.ursiassxm4zuyoat922for8j1'},cpu_by_svc__series_10 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.6j96fo4cx7ftrk989bvzcm9lc.tco58xuqmio7du3oir5n4smlo'},cpu_by_svc__series_11 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.gkxfmk0f14ry4f8cex3726nm9.mejfog7us4l0ttlt9072v59wi'},cpu_by_svc__series_12 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.m7evt2fhzisw4dshpe9gae22s.m5tzch19l3r2qzw2bf49d7pbe'},cpu_by_svc__series_13 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.r0dh5upwj4tebg66ket20fv8l.lqu9cxkquq90zjtecmjscgzrf'},cpu_by_svc__series_14 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres-exporter.1.tvjz10zjukdw8kh8jfyic5dls'},cpu_by_svc__series_15 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres.1.7xrve15in8rgkvop4aiu7rh4o'},cpu_by_svc__series_16 {'container_label_com_docker_swarm_task_name': 'chat-eda_prometheus.1.pvbsimujekos3gd06ra4tre6c'},cpu_by_svc__series_17 {'container_label_com_docker_swarm_task_name': 'chat-eda_user-service.1.s8al1i6ebeaf22asb6bk9pvtx'},cpu_by_svc__series_18 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.1.r4kagnazg6p7ch61vlmksdzlp'},cpu_by_svc__series_19 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.2.qqr00joiuvhmg4m2zv1kiq7gz'},cpu_by_svc__series_20 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.3.fkx8smv6vi25f4ltpqokvxv4h'},mem_by_svc__series_0 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.2psgdvtnhtcce9zjn6nhcv2x8.kbknyv84sajq9om9cqqqz432e'},mem_by_svc__series_1 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.6j96fo4cx7ftrk989bvzcm9lc.3yntcxlcpnudtmpn6t1qbtsgh'},mem_by_svc__series_2 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.gkxfmk0f14ry4f8cex3726nm9.09vg945g048f2epivrzruilau'},mem_by_svc__series_3 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.m7evt2fhzisw4dshpe9gae22s.t3v79i3zipa19agay1wfplf11'},mem_by_svc__series_4 {'container_label_com_docker_swarm_task_name': 'chat-eda_cadvisor.r0dh5upwj4tebg66ket20fv8l.yg0yg2ggtam47vjn4sxcfvknx'},mem_by_svc__series_5 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.1.s47dfb8g85dnlfpn4tdohudr0'},mem_by_svc__series_6 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.2.9irsu4cjgywra0769vshvdz0t'},mem_by_svc__series_7 {'container_label_com_docker_swarm_task_name': 'chat-eda_gateway.3.obigaxw0v6i9z05svmzhke295'},mem_by_svc__series_8 {'container_label_com_docker_swarm_task_name': 'chat-eda_kafka.1.qf8rrfl5dhqm9s6gpbc1c17io'},mem_by_svc__series_9 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.2psgdvtnhtcce9zjn6nhcv2x8.ursiassxm4zuyoat922for8j1'},mem_by_svc__series_10 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.6j96fo4cx7ftrk989bvzcm9lc.tco58xuqmio7du3oir5n4smlo'},mem_by_svc__series_11 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.gkxfmk0f14ry4f8cex3726nm9.mejfog7us4l0ttlt9072v59wi'},mem_by_svc__series_12 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.m7evt2fhzisw4dshpe9gae22s.m5tzch19l3r2qzw2bf49d7pbe'},mem_by_svc__series_13 {'container_label_com_docker_swarm_task_name': 'chat-eda_node-exporter.r0dh5upwj4tebg66ket20fv8l.lqu9cxkquq90zjtecmjscgzrf'},mem_by_svc__series_14 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres-exporter.1.tvjz10zjukdw8kh8jfyic5dls'},mem_by_svc__series_15 {'container_label_com_docker_swarm_task_name': 'chat-eda_postgres.1.7xrve15in8rgkvop4aiu7rh4o'},mem_by_svc__series_16 {'container_label_com_docker_swarm_task_name': 'chat-eda_prometheus.1.pvbsimujekos3gd06ra4tre6c'},mem_by_svc__series_17 {'container_label_com_docker_swarm_task_name': 'chat-eda_user-service.1.s8al1i6ebeaf22asb6bk9pvtx'},mem_by_svc__series_18 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.1.r4kagnazg6p7ch61vlmksdzlp'},mem_by_svc__series_19 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.2.qqr00joiuvhmg4m2zv1kiq7gz'},mem_by_svc__series_20 {'container_label_com_docker_swarm_task_name': 'chat-eda_ws-service.3.fkx8smv6vi25f4ltpqokvxv4h'},"ws_active_sessions__chat_ws_active_sessions {'instance': '10.0.1.41:8081', 'job': 'ws-service'}","ws_active_sessions__chat_ws_active_sessions {'instance': '10.0.1.42:8081', 'job': 'ws-service'}","ws_active_sessions__chat_ws_active_sessions {'instance': '10.0.1.50:8081', 'job': 'ws-service'}","ws_users__chat_ws_active_users {'instance': '10.0.1.41:8081', 'job': 'ws-service'}","ws_users__chat_ws_active_users {'instance': '10.0.1.42:8081', 'job': 'ws-service'}","ws_users__chat_ws_active_users {'instance': '10.0.1.50:8081', 'job': 'ws-service'}",vus_http_senders__series_0 {},vus_ws_receivers__series_0 {},ws_lat__k6_ws_delivery_latency_ms_p95 {'scenario': 'ws_receivers'}
2026-05-12 17:51:16.953000069+00:00,0.034464903836709075,0.026698620969377335,0.021213905468623936,0.03688921793787024,0.03707041547134223,0.004937047320135158,0.003281987799081082,0.0046655232245068476,0.3150053215077614,0.0033226571527031593,0.00293185470271986,0.00237949058158936,0.004241122530617273,0.003595280436389797,0.004284290366134569,0.1024210196237102,0.019069977380637097,0.24512358963013747,0.27800839052644205,0.2853231893367593,0.28724599807907825,36929536.0,46141440.0,37937152.0,39723008.0,38060032.0,32206848.0,32350208.0,33062912.0,1109590016.0,8773632.0,9056256.0,8912896.0,9560064.0,8630272.0,8118272.0,58925056.0,134418432.0,2048704512.0,325619712.0,355577856.0,328499200.0,3.0,4.0,5.0,3.0,4.0,5.0,-5.0,15.0,78.0
2026-05-12 17:51:21.953000069+00:00,0.034464903836709075,0.02686334921186607,0.021213905468623936,0.035724305527311304,0.03571251420482886,0.004937047320135158,0.004446159087720631,0.006395011392253326,0.31672866690535906,0.0033226571527031593,0.002939169790254387,0.002379490581589361,0.003955331212833647,0.003751013317892316,0.004284290366134569,0.11449222930942544,0.019069977380637097,0.24512358963013747,0.3055558286309729,0.30288024526154056,0.28724599807907825,36929536.0,46493696.0,37937152.0,41033728.0,39002112.0,32206848.0,32423936.0,33095680.0,1109860352.0,8773632.0,9023488.0,8912896.0,9949184.0,8638464.0,8118272.0,58961920.0,134418432.0,2048704512.0,329621504.0,355332096.0,328499200.0,5.0,5.0,5.0,5.0,5.0,5.0,-5.0,16.0,78.0
2026-05-12 17:51:26.953000069+00:00,0.03398884868032873,0.02686334921186607,0.02261184337675384,0.035724305527311304,0.03571251420482886,0.006710361483634072,0.004446159087720631,0.006395011392253326,0.31672866690535906,0.0035438546287022326,0.002939169790254387,0.0017815530074431595,0.003955331212833647,0.0037510133178923163,0.00454953997875283,0.11449222930942544,0.019016015695381465,0.10660595028381327,0.3055558286309729,0.30288024526154056,0.304607526991448,38793216.0,46493696.0,37838848.0,41033728.0,39002112.0,32260096.0,32423936.0,33095680.0,1109860352.0,8773632.0,9023488.0,8912896.0,9949184.0,8638464.0,8568832.0,58961920.0,134410240.0,2048774144.0,329621504.0,355332096.0,328552448.0,5.0,5.0,6.0,5.0,5.0,6.0,-5.0,18.0,77.0
2026-05-12 17:51:31.953000069+00:00,0.03398884868032873,0.027353051021022756,0.02261184337675384,0.037615069154068724,0.03594849294941124,0.006710361483634071,0.005499918923301425,0.00797680003256139,0.3155709980108096,0.0035438546287022326,0.0029430659278888677,0.0017815530074431595,0.0039425167593921204,0.0035719851354591484,0.00454953997875283,0.10303515804167908,0.019016015695381465,0.10660595028381326,0.3123816873043405,0.3102309943278609,0.304607526991448,38793216.0,45838336.0,37838848.0,40243200.0,37265408.0,32260096.0,32526336.0,33136640.0,1109696512.0,8773632.0,9117696.0,8912896.0,10043392.0,8634368.0,8568832.0,59035648.0,134410240.0,2048774144.0,329883648.0,355328000.0,328552448.0,6.0,7.0,6.0,6.0,7.0,6.0,-5.0,20.0,77.0
2026-05-12 17:51:36.953000069+00:00,0.03431335214850748,0.027353051021022756,0.021589286435407706,0.037615069154068724,0.03594849294941124,0.008060207247581733,0.005499918923301425,0.00797680003256139,0.3155709980108096,0.0033011359169876275,0.0029430659278888677,0.0025020360915310987,0.0039425167593921204,0.0035719851354591484,0.004491469487011262,0.10303515804167904,0.01917462886923568,0.0988991874311595,0.3123816873043405,0.3102309943278609,0.3046952022196571,39329792.0,45838336.0,39280640.0,40243200.0,37265408.0,32264192.0,32526336.0,33136640.0,1109696512.0,8777728.0,9117696.0,8769536.0,10043392.0,8634368.0,8568832.0,59035648.0,134418432.0,714551296.0,329883648.0,355328000.0,328585216.0,6.0,7.0,7.0,6.0,7.0,7.0,-5.0,21.0,76.0
2026-05-12 17:51:41.953000069+00:00,0.03431335214850748,0.02706569804169315,0.021589286435407706,0.03767968312394951,0.03681130629324272,0.008060207247581733,0.006475123584755198,0.009471743247283948,0.3195654731613982,0.0030138473690206375,0.002809536185525781,0.0025020360915310987,0.003519287466754624,0.003496681068342497,0.004249737658338766,0.09498820237160545,0.01917462886923568,0.0988991874311595,0.322463537729103,0.30923122760477423,0.3046952022196571,39329792.0,46669824.0,39280640.0,40243200.0,38940672.0,32264192.0,32485376.0,33169408.0,1111535616.0,8777728.0,9302016.0,8769536.0,10055680.0,8663040.0,8568832.0,59023360.0,134418432.0,714551296.0,329646080.0,355590144.0,328585216.0,6.0,8.0,7.0,6.0,8.0,7.0,-5.0,23.0,76.0
2026-05-12 17:51:46.953000069+00:00,0.03482762038817644,0.02706569804169315,0.021947508345493465,0.03767968312394951,0.03681130629324272,0.009711143637011026,0.006475123584755198,0.009471743247283948,0.3195654731613982,0.0034591676085903487,0.002809536185525781,0.0025220311875249956,0.003519287466754624,0.003496681068342497,0.005086501465281785,0.09498820237160545,0.019169773340311672,0.10248998944119497,0.322463537729103,0.30923122760477423,0.3065309996448152,39174144.0,46669824.0,40300544.0,40243200.0,38940672.0,32296960.0,32485376.0,33169408.0,1111535616.0,8777728.0,9302016.0,8855552.0,10055680.0,8663040.0,8351744.0,59023360.0,134418432.0,716242944.0,329646080.0,355590144.0,328601600.0,6.0,8.0,8.0,6.0,8.0,8.0,-5.0,25.0,75.8999999999998
2026-05-12 17:51:51.953000069+00:00,0.03482762038817644,0.027906366133462784,0.021947508345493465,0.03825324648723927,0.037440592646938727,0.009711143637011026,0.007309080962800802,0.01007145901406437,0.3150831399923325,0.0034591676085903487,0.002978475730287703,0.0025220311875249956,0.003328551967305103,0.0037409416316030917,0.005086501465281785,0.09058607788899731,0.019169773340311672,0.10248998944119497,0.32325390153648187,0.3087882229740605,0.3065309996448152,39174144.0,50577408.0,40300544.0,38998016.0,41181184.0,32296960.0,32526336.0,33288192.0,1111547904.0,8777728.0,9060352.0,8855552.0,9543680.0,8794112.0,8351744.0,59060224.0,134418432.0,716242944.0,329654272.0,355344384.0,328601600.0,8.0,8.0,8.0,8.0,8.0,8.0,-3.0,26.0,75.0
2026-05-12 17:51:56.953000069+00:00,0.03677833417465938,0.027906366133462784,0.022444391578446524,0.03825324648723927,0.037440592646938727,0.011131447686156466,0.007309080962800802,0.01007145901406437,0.3150831399923325,0.0035408999192897577,0.002978475730287704,0.0025553394911683736,0.003328551967305103,0.0037409416316030917,0.004899643601378835,0.09058607788899731,0.019955466325971852,0.11124138268895276,0.32325390153648187,0.3087882229740605,0.30869717837411403,39829504.0,50577408.0,39124992.0,38998016.0,41181184.0,32342016.0,32526336.0,33288192.0,1111547904.0,8863744.0,9060352.0,8855552.0,9543680.0,8794112.0,8888320.0,59060224.0,134434816.0,716431360.0,329654272.0,355344384.0,328622080.0,8.0,8.0,9.0,8.0,8.0,9.0,-3.0,28.0,76.0
2026-05-12 17:52:01.953000069+00:00,0.03677833417465939,0.027585378558692107,0.022444391578446528,0.03789962509865806,0.03880775511829849,0.011131447686156466,0.008236830631416187,0.010788092378571045,0.3190060223919798,0.0035408999192897577,0.003384742584040815,0.0025553394911683736,0.003033283288162704,0.003679826826071429,0.004899643601378835,0.08829116916658418,0.019955466325971852,0.11124138268895276,0.32301570835219634,0.3050849681068717,0.30869717837411403,39829504.0,43565056.0,39124992.0,39333888.0,37392384.0,32342016.0,32542720.0,33251328.0,1111601152.0,8863744.0,9064448.0,8855552.0,9543680.0,8671232.0,8888320.0,59023360.0,134434816.0,716431360.0,329658368.0,355344384.0,328622080.0,9.0,10.0,9.0,9.0,10.0,9.0,-5.0,30.0,77.0
